"","recipe_id","category","serving_size_quantity","preparation_time","baking_time","difficulty","type","cooking_skills","age_of_creator","co2emissions","nr_adopters","mean_rating","nr_comments","age_in_weeks"
"15712","j2f3l7za-6olzp-083680-mi5qe-oab7yo0n","Baking - sweet",18,145,75,NA,"vegan","beginner",20,326.99,1,2,3,2361
"15713","j2flwjtv-gcm16-998552-z8473-mx99v03d","Desserts & sweets",26,125,63,"medium","vegan","beginner",26,575.52,1,4,7,1175
"15714","j2ghewl2-6xixd-906172-zq9n6-g0hcpmwl","Main dishes - others",31,42,27,NA,"fish","beginner",52,NA,NA,NA,5,872
"15715","j2hnc49c-usvh8-350202-3027k-uqugkb2z","Main dishes - others",30,60,NA,"easy","fish","chefcook",-25,1368.18,3,3,4,1140
"15716","j2hs333d-em81l-712457-wh14v-ve2rifox","Desserts & sweets",NA,126,99,"easy","fish",NA,70,654.11,2,4,5,381
"15717","j2htlazh-dvoc6-107558-sh4jb-ploghjoc",NA,14,91,134,"advanced","vegetarian","chefcook",31,94.04,1,4,5,2222
"15718","j2hxpwai-gthvh-767161-wc2bz-scmr51t5","Soups",38,58,150,"advanced","fish",NA,30,805.07,NA,NA,8,1950
"15719","j2jirfwg-czhn3-816245-c0all-rdbvd5fw","Baby food",26,55,54,"medium","meat","beginner",-2,NA,NA,NA,6,1800
"15720","j2jvqr3o-fwolu-599771-r10v6-2us5hbvm",NA,28,2,32,"advanced","meat","advanced",63,NA,3,4,4,1411
"15721","j2ng4c5v-0utbp-499734-1y4mc-z93cj8yd","Soups",9,92,55,"easy","fish","chefcook",41,438.42,1,3,3,1673
"15722","j2oix8p9-r3n66-763429-lgi2d-8ub0dsbl","Main dishes - others",17,84,62,"easy",NA,"amateurchef",17,NA,1,1,7,428
"15723","j2p1jfsj-sb50p-824103-kgwi6-sqn85w9q","Drinks",NA,NA,49,"advanced","vegetarian","amateurchef",32,615.64,4,4,4,2241
"15724","j2p1xtry-jhfyz-716245-rnyyc-5i2jurzl","Breads & rolls",7,109,53,"medium","vegan","beginner",11,487.78,4,3.5,5,38
"15725","j2psyg1m-xjh9j-779090-r9fn4-mrjwajhb","Baking - sweet",21,142,71,"medium","meat","advanced",42,244.56,3,2.66666666666667,6,1569
"15726","j2qj3903-vcokp-148327-32hu4-p3cbgxyq","Basics",32,139,71,"easy","fish",NA,24,667.22,1,4,2,967
"15727","j2r7iysh-3o26f-876119-lw8jz-foea0ban","Baking - savoury",42,NA,50,"medium","vegan","amateurchef",14,498.84,NA,NA,4,681
"15728","j2rmc61v-v6ad4-535139-txp9f-heeqwnlf","Sauces, dips & spreads",NA,78,106,"medium",NA,"amateurchef",53,486.57,3,3.33333333333333,6,1227
"15729","j2t4q5dx-1ykcs-388404-0xtfj-mw5eww2q","Baking - savoury",12,1,140,"easy","vegetarian","amateurchef",0,558.26,4,3.25,3,1245
"15730","j2t7vex6-bz6dm-035714-gbpm0-qhc79op9","Main dishes - fish",13,NA,NA,"easy","meat","chefcook",16,NA,1,3,4,673
"15731","j2tc1if3-fe6dj-560570-4lelh-tjbns8kk","Baking - sweet",30,137,116,"medium","meat","amateurchef",14,152.12,3,3.66666666666667,3,40
"15732","j2tn8cel-mx5f6-451869-rynqz-jm7u4hpd","Baking - sweet",NA,121,NA,NA,"fish",NA,0,421.28,2,1,6,2123
"15733","j2vxyz93-u5cl5-450142-sm9yv-or1ysbp9","Main dishes - meat",20,107,106,"easy","meat","amateurchef",11,976.59,1,5,4,792
"15734","j2wvh4ao-z2ivp-529413-dfm8s-931prfnw","Side dishes",39,11,47,"advanced",NA,"advanced",33,730.98,2,2.5,1,220
"15735","j2ylkow5-u4lgz-542929-drfut-9tviae92","Sauces, dips & spreads",10,148,18,"medium",NA,"chefcook",63,299.04,4,2.25,5,1057
"15736","j2z11fq6-urjrz-585346-aeijn-72a8y5ea",NA,13,68,57,"easy","vegan",NA,60,NA,1,5,4,2178
"15737","j2ze0673-5177e-114522-y2v0m-zcjgt1md",NA,18,85,138,"easy","vegetarian",NA,59,NA,1,1,2,2108
"15738","j32l54g6-hfnpu-977838-kvqs4-yj5rxdy4","Baby food",NA,NA,NA,NA,NA,"beginner",18,393.96,1,3,3,1894
"15739","j335snsy-ancls-377612-reqpf-fjk6velx","Breads & rolls",30,62,74,"medium","meat","amateurchef",-11,412.29,3,3.66666666666667,7,247
"15740","j336j04f-2uun1-552614-tq5w3-g2kgjqb0",NA,29,25,70,"medium","vegan","advanced",70,403.37,NA,NA,6,1294
"15741","j34nk95e-lh5wn-858221-n95j9-d2rklm3r","Baking - savoury",31,NA,148,"easy","vegetarian","beginner",-21,369.2,3,1.33333333333333,6,632
"15742","j35dkfq4-4gx47-676143-2cg0f-ohqp6xjh","Soups",7,9,150,"medium","vegan","chefcook",33,443.16,1,4,3,2433
"15743","j39yilv5-233ms-730288-3cqmr-z7ytnozg","Main dishes - vegetarian",9,61,65,"advanced",NA,"amateurchef",62,45.36,NA,NA,4,2104
"15744","j3arjagl-ikdwj-376290-zun7q-jw9stju0","Sauces, dips & spreads",12,57,91,"easy","vegetarian","chefcook",32,74.06,2,2,7,933
"15745","j3gxt47q-qlgqg-192229-p89se-zaxq6y2p","Main dishes - vegetarian",16,85,54,"easy","fish","chefcook",69,NA,NA,NA,2,2504
"15746","j3jdhdmq-j3rv5-177829-v3izf-3wo9fqxa","Sauces, dips & spreads",26,106,58,"advanced","vegetarian",NA,58,187.97,2,2.5,6,2114
"15747","j3jrld8q-g6rli-856891-3djg7-qgsjixu5","Desserts & sweets",3,127,NA,"easy","fish","amateurchef",34,335.94,3,3.33333333333333,3,789
"15748","j3k52amu-k1lrn-927166-y190q-nx2s1zna","Pasta & rice dishes",18,NA,82,"easy","meat","advanced",47,216.07,2,3.5,3,2330
"15749","j3nu9ith-jo6ib-947870-vywad-x4i6ych5","Main dishes - fish",11,143,29,"advanced","meat",NA,58,NA,1,5,3,1678
"15750","j3nyht77-20cxm-425376-c476z-2rlnduw1","Side dishes",46,71,19,NA,"meat",NA,11,37.56,1,5,3,2279
"15751","j3p3y560-c6ke1-580215-6mf7g-qedwem7m","Baking - sweet",6,26,NA,"easy",NA,"chefcook",-4,123.84,3,2.66666666666667,4,1201
"15752","j3pij4on-nn864-071661-qzgot-ix6fh810","Starters",14,145,125,NA,"vegetarian","beginner",47,486.69,2,3.5,5,477
"15753","j3q32ve4-jgo6w-504229-if3a3-nypbzavb",NA,NA,51,79,"easy","meat","chefcook",4,555.42,NA,NA,11,1196
"15754","j3vwol1r-cdhui-450227-sugzk-owd8jbqa","Drinks",36,74,147,NA,"fish","amateurchef",11,NA,3,2.66666666666667,2,1298
"15755","j3vzalwp-fl9at-553451-lxjic-w932as65",NA,NA,18,12,"easy","vegetarian","beginner",32,238.02,2,2,3,130
"15756","j3w8gzov-7az5m-937667-c9tn6-mbt6w62u","Sauces, dips & spreads",41,NA,121,"medium","vegetarian","chefcook",69,146.04,1,4,5,28
"15757","j3xdq419-1xlof-583938-s7eoi-h3y9a69j","Side dishes",2,65,29,"advanced","vegetarian",NA,77,478.46,2,3,4,1118
"15758","j41ae281-ce212-955759-j2l0v-dyej6d73","Main dishes - vegetarian",40,15,56,NA,"vegetarian","chefcook",14,167.18,6,3.5,6,741
"15759","j436q860-ovbqj-194145-333td-0i8w5ryy","Main dishes - vegetarian",29,139,NA,"advanced","vegetarian","chefcook",33,1012.02,NA,NA,2,24
"15760","j45u74vb-7xgp1-464615-bz9l2-4p6cvcfq",NA,42,129,139,"medium","vegan","beginner",31,242.02,4,3,7,2566
"15761","j46p5ujd-r0kux-289593-z5afp-n2pzgtw3","Baking - sweet",24,93,66,"easy","vegan","beginner",48,290.13,NA,NA,2,2130
"15762","j4857mzy-30qve-899596-o7yin-7hsv9x34","Main dishes - meat",6,42,99,"medium","vegetarian","beginner",66,35.4,2,3,4,1738
"15763","j48mbthz-sc6b7-618444-wdm5m-5kyr3yze","Desserts & sweets",NA,106,75,"advanced","meat","advanced",70,NA,4,3,8,1400
"15764","j48zxmz0-0hg8s-819904-vhrjb-ljihkob8","Main dishes - others",36,NA,108,"medium","vegetarian","beginner",14,473.13,2,3,4,562
"15765","j4911cd8-4vdfu-620769-rz1hq-k7048rjo","Main dishes - meat",40,123,1,NA,"vegan",NA,14,18.72,5,3.8,6,2122
"15766","j4bdbair-6opfu-192312-bwm7w-kwhpyree",NA,4,90,40,"easy","meat","advanced",95,444.21,NA,NA,2,2231
"15767","j4g3lxjx-6h7pj-679139-dannf-v7fg6x31",NA,13,82,54,"advanced","vegetarian","amateurchef",11,NA,3,3,7,300
"15768","j4hq0b6n-hlmmd-210725-siouo-a5uo1fec","Baking - savoury",39,108,109,NA,"vegetarian",NA,58,493.52,6,2.66666666666667,3,493
"15769","j4jsbdnr-cyzx1-724294-npsd2-0yma9rn7","Soups",28,141,NA,"advanced","meat","beginner",34,420.94,1,5,4,1585
"15770","j4mabvu3-ue95x-555368-i5jtk-8k4kk1mp","Main dishes - vegetarian",50,15,63,"easy","vegetarian","beginner",12,NA,2,2,9,1232
"15771","j4me7ru7-z12ia-470264-2g6bz-vfdg7iec",NA,23,145,134,"medium","meat","beginner",71,776.13,1,2,5,1363
"15772","j4mxx661-dsiwr-745622-2ko78-1j9ju4id","Sauces, dips & spreads",4,70,72,"advanced","vegetarian","beginner",84,381.96,2,1,3,2518
"15773","j4obu8av-ypzsf-204182-pjsfp-szu2m7lr",NA,31,NA,66,"advanced","fish",NA,-13,361.39,1,4,4,1947
"15774","j4ps3eti-t4enw-479390-9mqr0-5cfj4tzo","Pasta & rice dishes",2,97,2,NA,NA,NA,13,NA,NA,NA,6,203
"15775","j4qk2gzf-u4exa-466045-zprwp-ngtdaeiw",NA,NA,40,42,"easy","vegan","beginner",-13,30,3,4,6,2152
"15776","j4tp8dv7-ptyzr-796083-oryld-ddl2yd52","Starters",17,NA,144,"advanced","vegan",NA,70,51.72,1,2,2,1391
"15777","j4uy2a07-o6rz4-782076-igyyl-eh4abyte","Pasta & rice dishes",22,57,50,"easy","fish","chefcook",28,450.28,2,1,2,310
"15778","j50fou9m-9jvpb-527059-hg44q-q3sbsswf","Baking - savoury",31,28,19,"medium","fish",NA,63,719.86,NA,NA,5,1651
"15779","j50tm1ce-mxa81-980324-ek9bu-bnhgz71d","Desserts & sweets",37,19,98,NA,"fish",NA,11,310.49,2,4.5,2,1332
"15780","j51ywriq-hwb06-511316-naufj-c6o3hq6t","Main dishes - vegetarian",36,21,53,NA,"fish","chefcook",19,893.6,3,2.66666666666667,7,199
"15781","j55rw2pk-ihqu0-398675-9faf0-l8vac6ts","Starters",15,13,121,"advanced","fish","advanced",47,531.77,3,1.66666666666667,4,569
"15782","j56v8rbo-ghzcy-139053-wcboo-ol2xm5g5","Main dishes - fish",33,121,93,"advanced","vegetarian","advanced",82,442.01,4,2.5,6,1895
"15783","j5bbc0ky-sk4aw-176840-it7rm-7vgmcx4p","Side dishes",11,9,NA,"advanced","vegan",NA,70,175.18,2,3.5,1,2121
"15784","j5ccjlas-250ri-274856-rheo3-y76eqysw","Starters",42,27,23,"medium","fish","beginner",0,332.25,1,1,4,1042
"15785","j5ct3i7z-7ey19-844074-f7r5t-2lhtepqn",NA,43,22,119,"advanced","fish","beginner",5,516.64,5,3.8,5,1988
"15786","j5j29xxh-bq2xg-608708-qx1i1-nb16ccve","Main dishes - vegetarian",27,39,112,NA,"meat","advanced",-11,358.88,3,3,5,521
"15787","j5kvbtx2-vf34o-650760-yhiiz-qot8f56h","Side dishes",50,120,89,"medium","vegan","advanced",28,8.52,NA,NA,5,749
"15788","j5kx6qzh-zg7hm-551227-3y91l-x1sxyiux","Baking - savoury",NA,134,69,"medium","fish",NA,24,508.15,NA,NA,4,2402
"15789","j5pdywus-ol2b2-741101-q8cd5-wpde2e72","Baby food",13,94,47,"medium","vegan","amateurchef",40,562.87,1,2,3,2445
"15790","j5rqcjxs-uqshr-539142-8qk8o-jnidjalc","Main dishes - fish",12,30,118,"medium","fish","beginner",5,14.16,NA,NA,5,2590
"15791","j5s7y1b6-vq8lj-957020-dgn6v-k0u4ly7q",NA,4,147,NA,"advanced","vegan","chefcook",51,515.35,4,3.5,5,2065
"15792","j5vx20rl-lvpp7-989876-29t1p-7uxbybh7","Soups",1,60,52,"easy",NA,"advanced",0,34.8,NA,NA,5,2358
"15793","j5x2nyhs-4okpu-936845-buwlk-mvzhgydx","Drinks",NA,39,61,"advanced","fish","amateurchef",37,NA,2,2.5,5,1387
"15794","j5yb3nr1-sct18-333067-vjacs-uyvbx5ce","Baby food",8,3,120,"medium","meat","advanced",95,636.52,1,3,6,194
"15795","j60x6s41-aj64p-002606-o2hbk-ov3vfq7l","Baby food",42,95,4,"medium","fish","chefcook",53,475.56,NA,NA,4,2125
"15796","j65b8ss2-8hm7g-575640-je1c5-vjgiqcc8","Baking - savoury",14,NA,120,"easy","vegetarian","advanced",14,542.92,NA,NA,1,328
"15797","j65e7mnj-brb4r-443213-xlch5-t4a9lq13","Main dishes - fish",NA,59,28,"medium","meat","amateurchef",23,697.06,NA,NA,4,1801
"15798","j67f2nbh-sa0z1-377622-23j5g-doc2teev","Soups",10,5,139,"medium","meat","amateurchef",59,531.43,NA,NA,2,558
"15799","j69zj76w-dnpky-908381-64tih-rf10bgn3","Baby food",50,79,20,"advanced","meat","chefcook",40,143.21,1,5,3,34
"15800","j6a6fa5d-mm1l1-782001-5eo5a-l145t4c1","Pasta & rice dishes",50,134,106,"easy","vegan","amateurchef",79,51.12,2,3.5,6,2088
"15801","j6bfb382-58o4x-942266-93ru6-9cmuip0m","Baking - sweet",20,139,NA,"easy",NA,NA,13,123.71,1,1,8,1526
"15802","j6br9r88-8yvcx-102635-oslau-dppq1fy3","Baking - savoury",34,30,100,"easy","vegan","advanced",57,40.92,2,2.5,5,1933
"15803","j6bsag1r-ah225-402443-zgagc-8rewvshd","Baby food",27,31,NA,"advanced","vegetarian","advanced",-12,342.54,2,2,7,792
"15804","j6c0ejlj-w2npp-676701-aurzi-4lkopupz","Main dishes - fish",9,57,NA,"advanced","vegan","advanced",14,NA,2,3,7,2566
"15805","j6d1ynmv-2sxfw-235238-r2a18-9v4yyf9s","Main dishes - vegetarian",NA,106,81,NA,NA,NA,41,995.22,NA,NA,5,1165
"15806","j6d6291k-qb84m-669636-jyi7o-l1rqta2r","Pasta & rice dishes",48,NA,23,"medium","meat","advanced",52,811.98,4,3,2,1118
"15807","j6dv1qvj-qob47-488581-pi1wr-nr1okxfi","Baby food",48,129,NA,"medium","fish","amateurchef",-25,45.72,2,4,5,1146
"15808","j6eds8lg-grahm-766527-kxpv4-deipq21e","Desserts & sweets",30,120,1,"advanced",NA,"chefcook",16,NA,1,2,6,1292
"15809","j6et4cel-n5haj-074832-zl001-nnl3d1uz","Basics",NA,133,NA,"medium","vegan","amateurchef",74,463.19,2,2,1,2338
"15810","j6iviv9g-j3kmd-200751-7065h-g1cfouml","Baby food",6,62,77,"medium",NA,NA,-25,NA,1,1,6,183
"15811","j6jxisto-a0bn0-152788-ectbi-yv4lap0i","Main dishes - vegetarian",21,22,53,"easy","vegan",NA,60,38.76,3,4,3,315
"15812","j6k0t4df-w2sgm-650212-53a12-0lw7geeo","Desserts & sweets",45,120,122,"advanced","meat","chefcook",39,795.45,2,2.5,8,675
"15813","j6kgzlgj-n7lyq-700659-opbkx-1n2uxj08","Main dishes - vegetarian",25,107,105,"advanced","vegetarian","amateurchef",27,290.46,1,4,6,913
"15814","j6l8v9oj-6gv50-799453-birua-uvy7k375","Baking - sweet",41,NA,88,"easy","vegetarian","chefcook",-2,1090.97,2,2,12,895
"15815","j6nisi9u-w0oyb-008331-67uvk-knm3tae9","Starters",38,3,138,"easy","vegetarian","advanced",14,662.5,3,1.33333333333333,3,200
"15816","j6pvwnru-p3kai-073447-4u42m-1aaxm2jb","Baby food",19,94,64,"medium","vegan",NA,15,NA,2,3.5,1,1923
"15817","j6qqel1c-3vpew-946517-ii8zw-htd196og","Basics",NA,NA,108,NA,"meat","advanced",26,NA,4,3.25,4,1276
"15818","j6s53uyh-uaxnz-118290-l93b1-qg6w5d7q",NA,46,60,98,"advanced","fish","amateurchef",-18,495.35,1,5,2,1437
"15819","j6saxr6t-j3qmb-893314-ein8o-c09938zn","Baking - savoury",29,38,101,"advanced","vegetarian","beginner",23,453.07,NA,NA,5,241
"15820","j6u4y6ia-dk1zl-188836-jn48x-iy802h0z","Main dishes - vegetarian",40,66,110,NA,"vegan","chefcook",5,NA,2,4,5,914
"15821","j6uzbjjk-tw8hx-513873-r3n77-cr4oandf","Desserts & sweets",3,51,NA,"medium","meat","amateurchef",65,313.5,2,3,5,1444
"15822","j6vh2xds-jnrn7-159445-q535c-zbvsxyun","Main dishes - meat",NA,106,19,"medium","vegetarian",NA,-5,39,2,5,2,2
"15823","j6vo21xk-h0pk4-491654-lqski-oofuj1gb","Baking - savoury",4,88,72,NA,"meat","advanced",-24,499.13,5,2.4,7,1279
"15824","j6wdfqk7-iyz6w-632559-pv6y6-gp6qycte","Sauces, dips & spreads",34,92,NA,"medium","fish","amateurchef",60,159.25,7,3.28571428571429,3,337
"15825","j6xcmsai-35efo-577740-a4i8r-2bqoflcd",NA,40,145,82,"advanced","meat","advanced",54,192.8,1,5,4,826
"15826","j6zws37c-l87mj-856687-9xecf-rsqrprbl","Pasta & rice dishes",17,131,28,"advanced","vegetarian","amateurchef",-21,NA,1,5,9,1385
"15827","j6zya6vj-ohh3u-448868-f43ie-z3vu5nv9","Starters",35,36,52,"easy","meat","chefcook",83,826.35,4,3.75,5,1803
"15828","j716ok1d-ju0wz-867292-dr5ac-ca9no2ci","Drinks",NA,71,102,"medium","meat","advanced",47,23.46,6,2.16666666666667,5,696
"15829","j7260d7b-nc8h3-405047-uh13r-6oak7cz0","Baking - sweet",3,74,61,NA,NA,NA,80,315.42,3,2.66666666666667,7,856
"15830","j73k2d0x-z7g0q-599769-999qk-v2irxr36",NA,49,NA,116,"advanced","fish","chefcook",-17,289.29,3,4.33333333333333,5,2559
"15831","j7b85b08-f9xbh-775216-3sqfh-y4hkteq1","Pasta & rice dishes",40,84,147,"advanced","meat","chefcook",63,4.56,NA,NA,12,1659
"15832","j7crk6ec-ehypr-934995-jl9ca-04ete7fq","Baking - savoury",9,117,1,"easy",NA,"advanced",50,NA,3,3.66666666666667,3,2201
"15833","j7dil70o-0i1sm-160324-8yw3j-si72lcr8",NA,35,5,NA,"advanced","meat",NA,46,585.63,4,2.25,7,2536
"15834","j7h1uenk-uo9jx-723206-s1z8a-ho01to7d","Breads & rolls",31,140,106,"medium","vegetarian",NA,74,437.74,NA,NA,8,550
"15835","j7isjzfy-jr7jn-932343-8lkoa-ehh23u2q","Breads & rolls",44,33,140,"medium","vegan","beginner",33,796.79,2,3.5,5,1028
"15836","j7ki4a0k-ceeuk-912295-5bjv8-y4ch2ko8","Baby food",NA,88,49,NA,"fish",NA,52,193.42,2,4.5,8,1778
"15837","j7mcqy9a-gn3r1-033816-3dtc3-1x3fj42x","Main dishes - vegetarian",34,130,102,"easy","vegetarian","beginner",47,NA,1,1,7,2073
"15838","j7pgs8v8-cdr58-797559-t7rsd-2n6djdxh",NA,46,116,90,"easy",NA,"chefcook",2,NA,1,3,NA,1214
"15839","j7tc6nyo-s48pc-339068-0i66r-7ioilv74","Baking - savoury",30,68,89,"medium","meat","amateurchef",17,77.92,2,2.5,10,2520
"15840","j7tlgc99-47181-832049-cfcd2-3txffpkc","Desserts & sweets",30,5,0,"easy","fish","beginner",47,106.13,3,3.33333333333333,8,217
"15841","j7wo8zm5-ihvzx-171136-b6whn-ivg35kdi","Side dishes",9,62,47,"medium","vegetarian","beginner",62,392.67,NA,NA,5,726
"15842","j7y7ke3u-qyeu3-677954-ms0hy-0nume9y4","Starters",50,NA,59,"advanced","vegan","beginner",65,777.74,1,2,NA,928
"15843","j81q8vwf-h9449-984721-cys4y-x36xg1yb","Side dishes",43,NA,89,"advanced","fish","advanced",18,201.52,1,1,6,2336
"15844","j81xpo9v-8q46v-521284-j9ctp-vwa5d62j",NA,45,117,89,NA,"vegan","chefcook",5,31.56,3,2.33333333333333,5,127
"15845","j84a8212-s714h-010573-lez00-ba345xep","Pasta & rice dishes",44,50,69,"medium","meat","chefcook",-9,347,2,2,5,421
"15846","j85aogzm-7zun2-151134-tjic7-pfdtyzp0","Breads & rolls",22,21,107,"easy","fish",NA,13,16.68,3,3,5,1794
"15847","j85sa1g7-g7ht4-630008-3smca-0o3a1l4r","Baby food",14,63,47,"easy",NA,NA,60,178.15,NA,NA,6,465
"15848","j85xt655-fsxvv-959879-c2hr6-ag0ydzcx","Main dishes - meat",36,104,146,"advanced","meat","chefcook",-29,171.47,2,3,4,2438
"15849","j87nxe1g-cm79x-214174-3zvp2-29iazgcb","Basics",NA,69,135,"advanced","meat",NA,75,58.2,1,1,5,1413
"15850","j87ploon-r9q97-202427-y7gdh-q0yzyrg1","Side dishes",15,72,NA,NA,"vegan","advanced",59,184.87,2,4.5,3,2408
"15851","j88ewcli-x9136-473632-917b2-oanj26bt","Breads & rolls",49,46,32,"advanced","vegetarian","chefcook",69,630.68,2,2.5,3,1
"15852","j8ehgbct-mzfdf-832275-krc55-7lyrjc6k","Baking - savoury",19,40,69,"advanced","vegetarian",NA,8,49.32,NA,NA,8,1195
"15853","j8hsj75m-1uw2d-639098-4ualo-25e270t0","Desserts & sweets",36,119,105,"easy","meat","advanced",59,23.4,1,2,1,2587
"15854","j8hzh0sb-29q8n-060934-e8h84-t4uzlxwu","Pasta & rice dishes",2,125,115,NA,"vegan","chefcook",69,11.52,3,4.33333333333333,3,467
"15855","j8itk6x6-0as23-532430-1wyqv-hpbd3nk7","Baby food",7,130,82,"medium","vegetarian","beginner",68,NA,2,3.5,2,1371
"15856","j8j5aoe1-l3swc-000412-osnqo-rd4tb46o","Baking - savoury",35,86,38,"easy","meat",NA,46,179.97,2,4,6,2113
"15857","j8jub1nt-9q705-106487-2b7n1-4yf571ae","Main dishes - others",12,127,97,"easy","vegetarian",NA,-15,1485.93,NA,NA,1,470
"15858","j8lrmnly-df5ne-186312-rn580-1viglvy1","Desserts & sweets",8,NA,75,"easy",NA,NA,59,137.43,2,3,7,1231
"15859","j8o6ccaw-v57zm-861284-xft45-9hs9imee","Desserts & sweets",50,13,82,"easy","vegetarian","beginner",72,500.67,1,4,6,319
"15860","j8sk8e5f-sdjib-208325-ha4b1-8d8hq6av",NA,8,97,24,"advanced","vegan","advanced",50,775.18,2,4,5,577
"15861","j8v2aqse-fppb1-408052-ml9mq-inbjnjso","Sauces, dips & spreads",49,107,79,NA,"meat","advanced",63,16.8,2,4.5,6,310
"15862","j8v6od7s-jfo72-475294-skl4p-eu2xphq1",NA,4,95,NA,"advanced","meat","chefcook",63,479.36,1,2,8,1360
"15863","j8w7f22w-khl9p-690437-t6fxq-r7qzz8jh",NA,16,120,25,"medium","vegetarian","chefcook",54,571.7,1,1,8,984
"15864","j8x23t7e-5yy8m-587972-syr9h-dt5xllsc","Baby food",44,18,48,"easy","meat","amateurchef",74,1060.06,7,2.28571428571429,4,1739
"15865","j8xwmkrz-g0pla-624503-xn331-4dchwj9i","Main dishes - others",27,92,NA,"advanced",NA,"beginner",52,251.08,3,4.33333333333333,7,2177
"15866","j8z08evj-7scjm-847968-vvpce-2p4bytbf","Breads & rolls",10,22,46,"medium","vegetarian","chefcook",76,NA,1,1,4,693
"15867","j93drigt-vgm1p-759803-d7fx9-6k0nnk0f","Basics",50,103,38,"advanced","vegetarian","beginner",39,505.29,NA,NA,3,591
"15868","j96vpun1-gwm52-357751-rfkob-q8j55iec","Basics",NA,32,53,"advanced","vegetarian","advanced",-15,NA,2,4,4,1790
"15869","j974o5cu-k8iya-100965-qnoag-a77psgtx","Desserts & sweets",30,NA,NA,"easy","vegetarian","chefcook",69,15,NA,NA,5,369
"15870","j97x3e5v-7tzfu-195953-077df-ekq8fxd8","Pasta & rice dishes",15,NA,123,"medium","fish","advanced",17,573.28,3,3.33333333333333,3,1493
"15871","j98ad6q2-l1xpd-527137-v9pci-rnvvnzxs","Baking - sweet",32,107,56,NA,"vegetarian","advanced",47,NA,1,5,4,1673
"15872","j9a5ih2p-34wk0-288737-6bbbn-o0kmkq36","Drinks",4,NA,98,"easy","fish","chefcook",51,NA,5,2,2,1089
"15873","j9ae2v3r-nev8k-196300-n2gzd-ah4s3bhw","Soups",7,72,63,NA,"vegetarian","beginner",46,181.28,3,2.33333333333333,5,736
"15874","j9apzozg-ugmkj-316959-wo5tx-yos1c9cp","Baking - sweet",15,65,108,"medium","vegetarian","beginner",26,637.21,2,2.5,5,2095
"15875","j9b17zbw-2ukoc-852060-7b15o-n160jn3f","Baby food",2,48,6,NA,"vegetarian","beginner",5,NA,2,3,9,2123
"15876","j9c2srgf-q1ddt-601813-nq6y0-rfqt2wet","Main dishes - meat",23,NA,125,"advanced","meat","amateurchef",26,355.72,2,4,2,1637
"15877","j9c7dqpc-gpoqm-763659-0eqqn-0m62d3ax","Baking - savoury",24,107,20,"medium",NA,"advanced",-17,224.84,1,1,3,2043
"15878","j9ckhfz3-qp2c3-374341-fz517-9g730q9n","Drinks",13,26,108,"medium","meat","amateurchef",36,690.63,1,4,3,182
"15879","j9cmwpsd-qbvds-745707-1qvu1-ltphplbf","Baking - savoury",46,121,124,"easy",NA,"amateurchef",76,582.09,NA,NA,3,1518
"15880","j9eevfrl-3znjx-743819-3rr1u-eqcpo9fr","Basics",47,134,2,"advanced",NA,"chefcook",11,NA,NA,NA,5,1687
"15881","j9gu2o81-l1a26-269556-db384-712fr7n8","Baking - savoury",5,97,123,"easy","vegan","beginner",-8,75.11,NA,NA,8,1754
"15882","j9hn36ib-hmldh-550702-aqhpv-0fs1l5mc","Baking - sweet",36,NA,71,"medium","vegetarian","advanced",35,382.08,2,3,4,1463
"15883","j9hsyjmy-pbnsn-013799-izko7-oj2oh03x","Breads & rolls",27,37,110,"easy","meat","beginner",56,803.91,1,1,9,1778
"15884","j9jsq7py-cycfg-595827-v6f5z-dezw78s3","Starters",14,NA,100,"advanced","vegetarian","chefcook",69,48.93,2,1.5,6,1062
"15885","j9n50a6s-7lyre-285910-lc0v6-69s9713m","Baking - sweet",44,29,52,"easy","fish","amateurchef",2,370.82,2,2.5,4,1571
"15886","j9nnj2k5-qnq4a-086745-qi7c5-qdeyruyv","Baby food",42,NA,12,"medium","meat","beginner",5,318.88,5,2,6,1228
"15887","j9o8qb33-y5w71-399732-qzubp-y92tge8h","Main dishes - vegetarian",42,135,8,"easy","fish","advanced",64,147.61,1,2,5,2003
"15888","j9olo1f0-k6ecz-897047-5337f-orvgwdjd","Baking - sweet",1,67,89,"advanced","vegan","amateurchef",96,327.88,2,5,7,1745
"15889","j9p77zxa-6uz2p-757063-jbrx2-i7sn4smy","Desserts & sweets",35,NA,3,"advanced","fish","advanced",30,200.88,1,5,4,109
"15890","j9pg8jgk-40hhm-262337-qqnvq-e2fi07os","Main dishes - others",NA,23,32,"easy",NA,"beginner",32,505.1,1,5,2,1980
"15891","j9q11fbq-6diud-966834-u77ro-6cxpi2qe",NA,NA,4,40,"advanced","meat","chefcook",29,449.83,2,3,4,2406
"15892","j9qi3eqq-778x4-238496-jqkms-5bvwmxa7","Sauces, dips & spreads",18,64,30,"medium","vegan","amateurchef",33,277.63,3,2.66666666666667,4,1083
"15893","j9r10klg-x65zg-739872-k78tb-qa8drw16","Main dishes - others",43,121,28,"advanced","vegan","chefcook",73,490.82,3,4.33333333333333,2,2249
"15894","j9w3lrg2-4j6jp-566363-ypvtl-mr8lwvds","Main dishes - others",35,146,76,"advanced","vegan","chefcook",2,681.74,1,4,5,840
